NOMBDEP,NOMBPROV,NOMBDIST,MES,TEMP_MAX,Clasificacion_Climatica,TIZON_PROMEDIO,TEMP_MIN,PRECIPITACION,UBIGEO,NEVADA,EROSION_PROMEDIO
AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,ENERO,0.4976423992049073,1,96.86309523809524,0.6520936584148207,0.21709213244813136,10118,0.0,0.34717685425973294
AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,ENERO,0.3925987170567848,1,91.80753070458954,0.5858001727809539,0.20027314499845125,10119,0.0,0.24168885270716423
AMAZONAS,CHACHAPOYAS,SOLOCO,ENERO,0.3815612853456391,1,91.6019768563163,0.5838081385396938,0.21936555926138546,10120,0.0,0.13917643385183884
AMAZONAS,CHACHAPOYAS,SONCHE,ENERO,0.4928905497140988,1,85.38815789473685,0.6396542195504533,0.19886513853320328,10121,0.0,0.3521260335918125
AMAZONAS,CONDORCANQUI,EL CENEPA,ENERO,0.7362798268013102,3,0.0,0.8479784248871256,0.5637139950259028,10402,0.0,0.031184142352995915
AMAZONAS,CONDORCANQUI,NIEVA,ENERO,0.7983440354622022,1,0.0606796116504854,0.902570794020155,0.36876373273510094,10401,0.0,0.010590457469146703
AMAZONAS,CONDORCANQUI,RIO SANTIAGO,ENERO,0.8012279735392274,3,0.0,0.9067544326531758,0.5547835668933375,10403,0.0,0.011206748233472327
AMAZONAS,LUYA,CAMPORREDONDO,ENERO,0.5783211402937607,6,17.73855750165235,0.7419566026965179,0.1471149690294414,10502,0.0,0.284614546141575
AMAZONAS,LUYA,COCABAMBA,ENERO,0.48365708903991583,1,55.5375525210084,0.6719598684772232,0.1504451216158552,10503,0.0,0.480799223664316
AMAZONAS,LUYA,COLCAMAR,ENERO,0.3930132305276382,1,88.39029077540108,0.5876688399272956,0.11589248978909436,10504,0.0,0.21088968643451758
AMAZONAS,LUYA,CONILA,ENERO,0.425730425239403,1,73.09178743961351,0.6248639350169112,0.05532097574137193,10505,0.0,0.10909443264434392
AMAZONAS,LUYA,INGUILPATA,ENERO,0.4095256456710164,1,86.26591873862947,0.6018728363483601,0.09282936162175395,10506,0.0,0.16814682274208564
AMAZONAS,LUYA,LAMUD,ENERO,0.47909477796328975,1,86.42528735632183,0.6341228837335979,0.1423003203779674,10501,0.0,0.22988674075501697
AMAZONAS,LUYA,LONGUITA,ENERO,0.32637254274865274,1,92.4341299019608,0.5483714159522782,0.1034456639542881,10507,0.0,0.46107094883339655
AMAZONAS,LUYA,LONYA CHICO,ENERO,0.4345400834224244,1,89.63362068965517,0.6105373913541359,0.09093719282251349,10508,0.0,0.1505767664614652
AMAZONAS,LUYA,LUYA,ENERO,0.4549310759456034,1,86.00649350649351,0.623526447079016,0.120985533995387,10509,0.0,0.19085585939656022
AMAZONAS,LUYA,LUYA VIEJO,ENERO,0.4493368733247393,1,81.74019607843138,0.6340423723353557,0.08310392459628564,10510,0.0,0.15919258391846694
AMAZONAS,LUYA,MARIA,ENERO,0.3283552439673793,1,93.60035211267606,0.5541173731259957,0.10847027883863647,10511,0.0,0.2679587988886706
AMAZONAS,LUYA,OCALLI,ENERO,0.5132510757378388,6,11.196428571428571,0.6876174972592601,0.09474091322802883,10512,0.0,0.15243309484583017
AMAZONAS,LUYA,OCUMAL,ENERO,0.5113501580950446,6,22.26851851851852,0.6818709683267616,0.11035712135429741,10513,0.0,0.24665595090367134
AMAZONAS,LUYA,PISUQUIA,ENERO,0.45699186226127025,1,67.65962397617275,0.6515798417492489,0.13650651632213226,10514,0.0,0.3943434531840653
AMAZONAS,LUYA,PROVIDENCIA,ENERO,0.578395812303349,6,55.796245421245416,0.7377147800964912,0.1720816086252891,10515,0.0,0.48639328945701155
AMAZONAS,LUYA,SAN CRISTOBAL,ENERO,0.4839062903584835,6,83.2555780933063,0.6420535687041057,0.10821959724712274,10516,0.0,0.3682504246142402
AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,ENERO,0.3801665465038702,1,85.12843137254902,0.581996779189733,0.15822758437121012,10517,0.0,0.368452300972081
AMAZONAS,LUYA,SAN JERONIMO,ENERO,0.5083838695579384,6,68.87460373370905,0.6711544472780782,0.104525838451511,10518,0.0,0.2548100250335827
AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,ENERO,0.44361446038011515,1,80.35102739726028,0.6135659703959517,0.16143326541580513,10519,0.0,0.4571845193804315
AMAZONAS,LUYA,SANTA CATALINA,ENERO,0.47855490628999325,6,60.68001089324619,0.6552107698204666,0.11933423229848508,10520,0.0,0.09985183398373702
AMAZONAS,LUYA,SANTO TOMAS,ENERO,0.37608041112191476,1,86.02739726027397,0.5798145374202102,0.1489782446527238,10521,0.0,0.2717956287968249
AMAZONAS,LUYA,TINGO,ENERO,0.4274077408598826,1,82.88560191518468,0.6058137241980159,0.17516735323460142,10522,0.0,0.4365042255565439
AMAZONAS,LUYA,TRITA,ENERO,0.4271276554158601,1,89.85,0.6129810917579754,0.13549667967107157,10523,0.0,0.19660352639787065
AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,ENERO,0.5683808823479943,1,45.56415343915344,0.7167496656587247,0.18637096105627765,10602,0.0,0.012199591004971588
AMAZONAS,RODRIGUEZ DE MENDOZA,COCHAMAL,ENERO,0.4736753607513828,1,1.3477891156462585,0.6512528146738721,0.19651049526790057,10603,0.0,0.051127793657711786
AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,ENERO,0.609552534777297,1,0.0,0.7400243854636639,0.15040199121571926,10604,0.0,0.02517606542240048
AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,ENERO,0.5002678758149226,1,9.066486534372784,0.6698086578506048,0.20677497674613968,10605,0.0,0.039640090450058334
AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,ENERO,0.51795403265145,1,6.530399473222125,0.6857796703985071,0.18695083025860004,10606,0.0,0.056990155599062925
AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,ENERO,0.4739920271272841,1,80.04371413199428,0.6546630678880169,0.16211377556924428,10607,0.0,0.041356091714424906
AMAZONAS,RODRIGUEZ DE MENDOZA,MILPUC,ENERO,0.602279530249531,1,20.09576138147567,0.7465414268363957,0.1815235583332183,10608,0.0,0.009794545913604158
AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,ENERO,0.5332592013753557,1,5.844389386189258,0.6942721257365304,0.15565116950601937,10609,0.0,0.01455893247186169
AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,ENERO,0.5289651482269451,1,57.7539722785666,0.6916694134044968,0.1551020308198081,10601,0.0,0.011054456312183887
AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,ENERO,0.5745154239076238,1,0.0,0.717190074669437,0.16775044057744792,10610,0.0,0.0030229467335125943
AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,ENERO,0.5952147393952782,1,12.5,0.7335028817220092,0.17481933996048432,10611,0.0,0.003426036889362064
AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,ENERO,0.4848505654589837,1,54.91495893138637,0.6697541004054359,0.16524974441560636,10612,0.0,0.04055120915668616
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,ENERO,0.6882859528207537,6,27.398989898989903,0.7953443656899818,0.09086375279023998,10701,0.0,0.10409968098618848
AMAZONAS,UTCUBAMBA,CAJARURO,ENERO,0.5735498340999339,1,33.379330842391305,0.7182586484565643,0.1553888602678634,10702,0.0,0.07499743977860632
AMAZONAS,UTCUBAMBA,CUMBA,ENERO,0.678637432651154,6,16.875171467764062,0.8075043532537878,0.12750903223639443,10703,0.0,0.15832736111687223
AMAZONAS,UTCUBAMBA,EL MILAGRO,ENERO,0.8455514726099131,6,0.3952569169960474,0.8714943215518764,0.05932170721390793,10704,0.0,0.06775773092020675
AMAZONAS,UTCUBAMBA,JAMALCA,ENERO,0.5858794399491449,6,11.629556752278376,0.7241774979295247,0.10222936149918845,10705,0.0,0.19126778489683957
AMAZONAS,UTCUBAMBA,LONYA GRANDE,ENERO,0.5753856713755094,6,5.07657284768212,0.750978977561465,0.14510411544261145,10706,0.0,0.22034337725424155
AMAZONAS,UTCUBAMBA,YAMON,ENERO,0.6276445441079015,6,6.170423309510721,0.794717707803605,0.16823475872482302,10707,0.0,0.16073699786619314
ANCASH,AIJA,AIJA,ENERO,0.19808828562358288,2,93.74533582089552,0.42992363878926176,0.1389477936846907,20201,0.0,0.3206971312669633
ANCASH,AIJA,CORIS,ENERO,0.4270539808805018,5,47.14086378737541,0.616014002387083,0.05978704836621713,20202,0.0,0.12583153391097526
ANCASH,AIJA,HUACLLAN,ENERO,0.3010075260937188,8,74.71428571428572,0.52289164134275,0.10099066543271915,20203,0.0,0.26208653329935
ANCASH,AIJA,LA MERCED,ENERO,0.2362635237447112,2,92.08688630490956,0.4518300319351076,0.15184801775866888,20204,0.0,0.22641611232712688
ANCASH,AIJA,SUCCHA,ENERO,0.20466834286209307,2,87.93489583333334,0.479884002946558,0.12034146903789625,20205,0.0,0.32285366314746183
ANCASH,ANTONIO RAYMONDI,ACZO,ENERO,0.42845896133475087,6,47.79605263157895,0.58480250843162,0.12316120837248107,20302,0.0,0.4538596257259945
ANCASH,ANTONIO RAYMONDI,CHACCHO,ENERO,0.41907684389565186,2,43.71174863387978,0.5812529075344887,0.14040004941222092,20303,0.0,0.5325386719530658
ANCASH,ANTONIO RAYMONDI,CHINGAS,ENERO,0.3666339229026285,2,79.0,0.5445323797505851,0.1537275499951961,20304,0.0,0.3540113383739682
ANCASH,ANTONIO RAYMONDI,LLAMELLIN,ENERO,0.3988684737334139,2,59.52435064935065,0.5672671742337225,0.14622566393470693,20301,0.0,0.4300985029419416
ANCASH,ANTONIO RAYMONDI,MIRGAS,ENERO,0.2424471211371751,3,92.66517857142856,0.4622273858891805,0.18377456813949722,20305,0.0,0.4248639303984359
ANCASH,ANTONIO RAYMONDI,SAN JUAN DE RONTOY,ENERO,0.2163680126375664,2,94.1687242798354,0.44980963328725815,0.17672055932286276,20306,0.0,0.3604677582529592
ANCASH,ASUNCION,ACOCHACA,ENERO,0.3047883437574757,2,92.7116935483871,0.4885631936060004,0.12990653958777965,20402,0.0,0.6862451335703894
ANCASH,ASUNCION,CHACAS,ENERO,0.17582457008130353,2,94.54122340425532,0.4068585761388171,0.1746711994444706,20401,0.0,0.5727438518814314
ANCASH,BOLOGNESI,ABELARDO PARDO LEZAMETA,ENERO,0.496348514856185,5,30.6993006993007,0.6173491762548706,0.08825239579395473,20502,0.0,0.44683140645223907
ANCASH,BOLOGNESI,ANTONIO RAYMONDI,ENERO,0.4490355320457868,8,35.997171145686,0.5545198729025757,0.06892315877437376,20503,0.0,0.1789354881627885
ANCASH,BOLOGNESI,AQUIA,ENERO,0.14164026759531106,2,96.69045961002786,0.36990004662411546,0.1983499277604254,20504,0.0,0.537220929310792
ANCASH,BOLOGNESI,CAJACAY,ENERO,0.1916756403736269,2,91.08962264150944,0.4034025934184686,0.18184039669467114,20505,0.0,0.41906786763028603
ANCASH,BOLOGNESI,CANIS,ENERO,0.3486831519203443,5,77.08928571428572,0.5268812270823982,0.10988961821166125,20506,0.0,0.5404462235895681
ANCASH,BOLOGNESI,CHIQUIAN,ENERO,0.2985610198750202,2,93.22916666666666,0.43528873482029246,0.18122760957944847,20501,0.0,0.41558927172073645
ANCASH,BOLOGNESI,COLQUIOC,ENERO,0.5649973140531301,0,1.9163359788359784,0.6652943730365914,0.03172316339743554,20507,0.0,0.09824438898759856
ANCASH,BOLOGNESI,HUALLANCA,ENERO,0.1703796103198199,2,97.16007625272331,0.4089195711603407,0.2075793223738222,20508,0.0,0.26254147145591655
ANCASH,BOLOGNESI,HUASTA,ENERO,0.19308548895185879,2,97.68980061349691,0.4040754110660166,0.20094641266191707,20509,0.0,0.59876958432632
ANCASH,BOLOGNESI,HUAYLLACAYAN,ENERO,0.20382633031010283,2,88.0721649484536,0.41339744295006653,0.13995201802850596,20510,0.0,0.30012007662225165
ANCASH,BOLOGNESI,LA PRIMAVERA,ENERO,0.3314263665466997,8,84.69951923076923,0.5146424858431189,0.12678557844915517,20511,0.0,0.5841944828182173
ANCASH,BOLOGNESI,MANGAS,ENERO,0.28674089598488134,2,80.55825242718447,0.5052357881211826,0.12020633887204235,20512,0.0,0.4743739263171004
ANCASH,BOLOGNESI,PACLLON,ENERO,0.16574554807401415,2,95.48049132947978,0.4106410492917193,0.19399792620683232,20513,0.125,0.512689032254285
ANCASH,BOLOGNESI,SAN MIGUEL DE CORPANQUI,ENERO,0.2491483456474513,2,88.35357142857143,0.4507482227991722,0.13914221008257238,20514,0.0,0.5550554784962577
ANCASH,BOLOGNESI,TICLLOS,ENERO,0.2495560291349888,2,90.32591324200914,0.42650954297314486,0.16141242484957372,20515,0.0,0.49964580898073363
ANCASH,CARHUAZ,ACOPAMPA,ENERO,0.43906600200084017,8,88.07792207792207,0.5676159723035487,0.1070688482640272,20602,0.0,0.49206245473505034
ANCASH,CARHUAZ,AMASHCA,ENERO,0.3990103774941281,9,96.32954545454544,0.5473841372989154,0.08820528658065893,20603,0.0,0.501486222521133
ANCASH,CARHUAZ,ANTA,ENERO,0.33580710026722255,2,87.19047619047619,0.49356284449859644,0.1513182767590781,20604,0.0,0.22371414627650776
ANCASH,CARHUAZ,ATAQUERO,ENERO,0.3015386244180798,2,28.21611721611722,0.480480828678038,0.12649736534496206,20605,0.0,0.19633585725392647
ANCASH,CARHUAZ,CARHUAZ,ENERO,0.2825376271601902,2,76.70367494824016,0.46766958179034934,0.14300057089806298,20601,0.0,0.31314761433214217
ANCASH,CARHUAZ,MARCARA,ENERO,0.2251488405901811,2,91.25,0.4348488446025424,0.15766699785891658,20606,0.0,0.34772910407125357
ANCASH,CARHUAZ,PARIAHUANCA,ENERO,0.43945895350797165,8,90.0376984126984,0.5555243025819039,0.13760024706582794,20607,0.0,0.2585829410655048
ANCASH,CARHUAZ,SAN MIGUEL DE ACO,ENERO,0.15026812996221867,3,92.67427884615384,0.38352852294417156,0.17055569871669124,20608,0.0,0.542181562576922
ANCASH,CARHUAZ,SHILLA,ENERO,0.16353581026259228,3,95.70152243589746,0.40376468961467427,0.15015349557837898,20609,0.0,0.39471069378030843
ANCASH,CARHUAZ,TINCO,ENERO,0.46407491849344534,8,83.71212121212122,0.5839463786349903,0.08873576359746677,20610,0.0,0.5492683167637525
ANCASH,CARHUAZ,YUNGAR,ENERO,0.308817829277192,2,91.60955598455598,0.47121377995256075,0.1636938427133362,20611,0.0,0.26872998716659063
ANCASH,CARLOS FERMIN FITZCARRALD,SAN LUIS,ENERO,0.3102559492304932,2,95.44375,0.49391814371079606,0.15068363989881384,20701,0.0,0.5700881453847283
ANCASH,CARLOS FERMIN FITZCARRALD,SAN NICOLAS,ENERO,0.38894991602114176,2,83.76806358381504,0.5565203493818704,0.1447199788787829,20702,0.0,0.4506256640362166
ANCASH,CARLOS FERMIN FITZCARRALD,YAUYA,ENERO,0.3440972484909108,2,87.58421985815602,0.519608466844764,0.14756806650516635,20703,0.0,0.6362329201516042
ANCASH,CASMA,BUENA VISTA ALTA,ENERO,0.7637091254516939,0,0.7019562715765247,0.8246516166319755,0.005428543782027595,20802,0.0,0.023952351960831057
ANCASH,CASMA,CASMA,ENERO,0.8642741927278021,0,0.5531451201631925,0.8644814699206498,0.00042605195877420737,20801,0.0,0.007195329212031274
ANCASH,CASMA,COMANDANTE NOEL,ENERO,0.869052769701316,0,0.0,0.8807051934973458,1.3010426069826053e-18,20803,0.0,0.00460154137475235
ANCASH,CASMA,YAUTAN,ENERO,0.7029116963497735,0,20.27651874703369,0.7653635573703461,0.011872911245347062,20804,0.0,0.031689883263930414
ANCASH,CORONGO,ACO,ENERO,0.35365726342577647,2,90.01998081841433,0.5135445537089722,0.1379241807338185,20902,0.0,0.35604439880662475
ANCASH,CORONGO,BAMBAS,ENERO,0.48321212435720146,8,65.39451058201058,0.6155899021617046,0.06486434887825544,20903,0.0,0.28466637273261985
ANCASH,CORONGO,CORONGO,ENERO,0.38713243985920837,2,86.08951914098974,0.5386526458024603,0.1196258877746417,20901,0.0,0.3588584278077801
ANCASH,CORONGO,CUSCA,ENERO,0.3599695060106359,2,94.6577809798271,0.4929104478490387,0.16557055625497197,20904,0.0,0.5914891738136635
ANCASH,CORONGO,LA PAMPA,ENERO,0.5625555411524688,5,42.57161955691368,0.6538361567038444,0.07177551556292609,20905,0.0,0.4622717989753607
ANCASH,CORONGO,YANAC,ENERO,0.40635540849917934,2,49.64957264957265,0.5357537014649881,0.10251511403303191,20906,0.0,0.5486478651423911
ANCASH,CORONGO,YUPAN,ENERO,0.5601774303922062,8,67.58221187025535,0.6582466627580931,0.06872908250894426,20907,0.0,0.44953572131055664
ANCASH,HUARAZ,COCHABAMBA,ENERO,0.3821123825515835,8,64.15929203539824,0.530777301508419,0.06458297731128855,20102,0.0,0.219995524394757
ANCASH,HUARAZ,COLCABAMBA,ENERO,0.4897354998548638,8,54.52116212338594,0.6117267503176886,0.06648825329826914,20103,0.0,0.1408447451667838
ANCASH,HUARAZ,HUANCHAY,ENERO,0.4054134403681941,2,67.05714285714285,0.5966889748191964,0.07581909323033142,20104,0.0,0.15298767779020628
ANCASH,HUARAZ,HUARAZ,ENERO,0.25512246063045435,2,88.81550991501416,0.4236907305517759,0.18768377610000625,20101,0.0,0.4586845167896097
ANCASH,HUARAZ,INDEPENDENCIA,ENERO,0.26168800888239635,2,90.82589285714286,0.42676975847768117,0.18463508531851783,20105,0.0,0.48122828870263307
ANCASH,HUARAZ,JANGAS,ENERO,0.32396676335930635,2,91.81410256410255,0.4723230564424081,0.1673367006620493,20106,0.0,0.32131887161336303
ANCASH,HUARAZ,LA LIBERTAD,ENERO,0.26775027168203086,2,85.26428571428572,0.5211739382574596,0.15806816443128327,20107,0.0,0.32155055407546906
ANCASH,HUARAZ,OLLEROS,ENERO,0.2031163979503406,2,96.85505319148936,0.3950101935591819,0.18439859253825622,20108,0.0,0.43693016438165677
ANCASH,HUARAZ,PAMPAS GRANDE,ENERO,0.5609651736356296,0,33.72923116615067,0.6637487238311811,0.03971391085715182,20109,0.0,0.06669590545087055
ANCASH,HUARAZ,PARIACOTO,ENERO,0.36852793903451403,8,56.36968085106383,0.5233080620062482,0.09144047693706589,20110,0.0,0.17044471620399385
ANCASH,HUARAZ,PIRA,ENERO,0.25778835982107223,2,84.05251937984497,0.4695639740171814,0.14858680065391383,20111,0.0,0.39027680707462115
ANCASH,HUARAZ,TARICA,ENERO,0.2280864477337124,3,96.06958762886596,0.41914927455316686,0.17302430727970394,20112,0.0,0.4387964937642119
ANCASH,HUARI,ANRA,ENERO,0.2592678983064883,3,93.78793532338308,0.4832087450654479,0.16458969508715104,21002,0.0,0.3599180122640538
ANCASH,HUARI,CAJAY,ENERO,0.23973635329224302,2,93.9375,0.45535873340127825,0.16758067561854822,21003,0.0,0.41642241648840783
ANCASH,HUARI,CHAVIN DE HUANTAR,ENERO,0.19757341166329706,2,97.55387931034484,0.38628762499659813,0.19433282179947037,21004,0.0,0.4317412285717403
ANCASH,HUARI,HUACACHI,ENERO,0.25454391778630353,3,92.4911971830986,0.4724109706618547,0.16036570387084692,21005,0.0,0.32606355733564324
ANCASH,HUARI,HUACCHIS,ENERO,0.2919150331496218,3,91.07421875,0.5084038304954721,0.17506582637484916,21006,0.0,0.3733026443117904
ANCASH,HUARI,HUACHIS,ENERO,0.28498644503174836,2,96.90524193548386,0.4661899063503086,0.15602067750091686,21007,0.0,0.4063962050870123
ANCASH,HUARI,HUANTAR,ENERO,0.22445027308004656,2,86.33861940298507,0.41104533878448846,0.1539890588393285,21008,0.0,0.5304388815068865
ANCASH,HUARI,HUARI,ENERO,0.22282298656305505,2,58.6685606060606,0.4333347798855709,0.15038978565808708,21001,0.0,0.5051687041591361
ANCASH,HUARI,MASIN,ENERO,0.3356241008362713,2,86.5625,0.5170785733251223,0.13110068676296688,21009,0.0,0.5036188218711829
ANCASH,HUARI,PAUCAS,ENERO,0.3070801464614246,3,90.4673132183908,0.5189879159586095,0.16378965275879595,21010,0.0,0.3185875170192135
ANCASH,HUARI,PONTO,ENERO,0.2866940270829645,2,91.4094387755102,0.4834544351787978,0.15031347545186688,21011,0.0,0.3668375287554664
ANCASH,HUARI,RAHUAPAMPA,ENERO,0.44220281803602207,6,37.56944444444445,0.5811305957827918,0.11203896610525928,21012,0.0,0.5240546456826001
ANCASH,HUARI,RAPAYAN,ENERO,0.24477709173175682,3,93.03046218487395,0.48442645701466386,0.1780590385868263,21013,0.0,0.2915347589090331
ANCASH,HUARI,SAN MARCOS,ENERO,0.2042660948449066,2,85.98562906724513,0.3981269573603565,0.19014924827292967,21014,0.0,0.2503916776866128
ANCASH,HUARI,SAN PEDRO DE CHANA,ENERO,0.21929217929353712,2,99.43229166666669,0.43617398358605586,0.17549210437556062,21015,0.0,0.21748592431560032
ANCASH,HUARI,UCO,ENERO,0.36259893915627844,1,81.71220930232558,0.5506370226994213,0.13536917881190144,21016,0.0,0.30024842639348887
ANCASH,HUARMEY,COCHAPETI,ENERO,0.37494581186504533,5,65.02880658436214,0.6295658352098987,0.0650724149857008,21102,0.0,0.22035804358756156
ANCASH,HUARMEY,CULEBRAS,ENERO,0.8141133696729603,0,0.5758157389635317,0.8593590886030926,0.0010564032272222562,21103,0.0,0.008356458392340282
ANCASH,HUARMEY,HUARMEY,ENERO,0.7391906151040648,0,0.4064137616769195,0.8173529101229078,0.005413637258996433,21101,0.0,0.01228900308385002
ANCASH,HUARMEY,HUAYAN,ENERO,0.43261104749119966,5,48.52173913043478,0.6567095060476612,0.05093675469405105,21104,0.0,0.1519112266715185
